2025-06-26 18:46:39,178 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.019s | Status: 200 | User: sarah.wilson@lawfirm.com | Role: admin | IP: 127.0.0.1 | User-Agent: curl/7.84.0
2025-06-26 20:55:05,123 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.095s | Status: 400 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,404 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.098s | Status: 200 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,586 | REQUEST | GET /auth/profile/ | URL: user_profile | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,604 | REQUEST | GET /auth/profile/ | URL: user_profile | Duration: 0.018s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,785 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,785 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.000s | Status: 403 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:05,889 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.103s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,071 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.001s | Status: 403 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,073 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.002s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,258 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,263 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,266 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.002s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,453 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,455 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:06,642 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 201 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,009 | REQUEST | GET /api/clients/1/mandates/ | URL: client-mandates | Duration: 0.003s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,100 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.002s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,192 | REQUEST | DELETE /api/clients/1/ | URL: client-detail | Duration: 0.001s | Status: 204 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,284 | REQUEST | GET /api/clients/1/ | URL: client-detail | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,375 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,467 | REQUEST | PATCH /api/clients/1/ | URL: client-detail | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,561 | REQUEST | POST /api/lawyers/ | URL: lawyer-list | Duration: 0.003s | Status: 201 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,655 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,748 | REQUEST | GET /api/lawyers/1/monthly_billing/ | URL: lawyer-monthly-billing | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,844 | REQUEST | POST /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 201 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:07,942 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.007s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,037 | REQUEST | GET /api/mandates/1/summary/ | URL: mandate-summary | Duration: 0.004s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,130 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 201 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,223 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,317 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.004s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,410 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 400 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,502 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,504 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,597 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,689 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,690 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.001s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,786 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,883 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.007s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,979 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:08,984 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,079 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,085 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,090 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,186 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,281 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,380 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.008s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,389 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.008s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,486 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,491 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,502 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.010s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,598 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.005s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,601 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,696 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.004s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,792 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.004s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,886 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:09,980 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:11,266 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.002s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:11,362 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.003s | Status: 200 | User: admin@lawyer.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:11,544 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.001s | Status: 200 | User: admin@lawyer.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:11,727 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.001s | Status: 200 | User: admin@lawyer.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:11,908 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.001s | Status: 403 | User: regular@lawyer.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:12,088 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:13,171 | REQUEST | GET /monitoring/dashboard/ | URL: monitoring-dashboard | Duration: 0.001s | Status: 200 | User: admin@lawyer.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:13,359 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.092s | Status: 400 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:13,541 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.092s | Status: 200 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:13,728 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.093s | Status: 200 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:55:13,731 | REQUEST | POST /auth/logout/ | URL: logout | Duration: 0.002s | Status: 200 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:27,742 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.094s | Status: 400 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,018 | REQUEST | POST /auth/login/ | URL: token_obtain_pair | Duration: 0.097s | Status: 200 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,198 | REQUEST | GET /auth/profile/ | URL: user_profile | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,214 | REQUEST | GET /auth/profile/ | URL: user_profile | Duration: 0.016s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,394 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,395 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.000s | Status: 403 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,493 | REQUEST | POST /auth/register/ | URL: user_register | Duration: 0.097s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,675 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.001s | Status: 403 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,677 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.002s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,858 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.001s | Status: 401 | User: anonymous | Role: anonymous | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,863 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:28,865 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.001s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,047 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,048 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.001s | Status: 200 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,231 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 201 | User: lawyer@test.com | Role: lawyer | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,596 | REQUEST | GET /api/clients/1/mandates/ | URL: client-mandates | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,688 | REQUEST | POST /api/clients/ | URL: client-list | Duration: 0.002s | Status: 201 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,780 | REQUEST | DELETE /api/clients/1/ | URL: client-detail | Duration: 0.001s | Status: 204 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,872 | REQUEST | GET /api/clients/1/ | URL: client-detail | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:29,964 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,055 | REQUEST | PATCH /api/clients/1/ | URL: client-detail | Duration: 0.002s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,148 | REQUEST | POST /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 201 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,240 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,333 | REQUEST | GET /api/lawyers/1/monthly_billing/ | URL: lawyer-monthly-billing | Duration: 0.002s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,428 | REQUEST | POST /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 201 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,526 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.007s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,623 | REQUEST | GET /api/mandates/1/summary/ | URL: mandate-summary | Duration: 0.004s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,715 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 201 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,807 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,901 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:30,994 | REQUEST | POST /api/time-entries/ | URL: timeentry-list | Duration: 0.002s | Status: 400 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,087 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,089 | REQUEST | GET /api/clients/ | URL: client-list | Duration: 0.002s | Status: 200 | User: admin4@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,181 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,274 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,276 | REQUEST | GET /api/lawyers/ | URL: lawyer-list | Duration: 0.002s | Status: 200 | User: admin3@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,371 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,468 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,564 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,569 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,667 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,672 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,677 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,775 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.005s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,871 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.004s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,970 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.009s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:31,978 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.008s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,075 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,081 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.006s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,091 | REQUEST | GET /api/mandates/ | URL: mandate-list | Duration: 0.009s | Status: 200 | User: admin@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,185 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,188 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.003s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,284 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.004s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
2025-06-26 20:56:32,380 | REQUEST | GET /api/time-entries/ | URL: timeentry-list | Duration: 0.004s | Status: 200 | User: admin2@test.com | Role: admin | IP: 127.0.0.1 | User-Agent: unknown
